product,n_shops,n_rows,udvabony_price,udvabony_url,udvabony_name,techshopbd_price,techshopbd_url,techshopbd_name,makersbd_price,makersbd_url,makersbd_name,electronics.com.bd_price,electronics.com.bd_url,electronics.com.bd_name
1Pair – MALE & FEMALE Terminals MDD2-250 Male Female Cables Connector 6.3mm Quick Disconnects 16-14 AWG Wire Crimp Terminals Nylon Insulated Ring Terminal Lug Manual Crimper,1,6,4.0,https://udvabony.com/product/female-terminals-16-14awg-wire-crimp-cables/,FEMALE Terminals MDD2-250 Female 6.3mm Quick Disconnects 16-14AWG Wire Crimp Terminals Nylon Insulated Ring Terminal Female Quick Cables Connector Lug Insulated Terminals,,,,,,,,,
PDM-5035 0-10A Amperemeter Module Power AC/DC 5-12V With LED Display RED LED 0.56 Inch Digit Display Amp Meter,1,1,320.0,https://udvabony.com/product/pdm-5035-0-10a-amperemeter-module-power-ac-dc/,PDM-5035 0-10A Amperemeter Module Power AC/DC 5-12V With LED Display RED LED 0.56 Inch Digit Display Amp Meter,,,,,,,,,
Round Rice Cooker Thermostat Temperature Sensor Rice Cooker Magnetic Steel Temperature Limiter Auto Electric Rice Cooker Temperature Limiter Thermostat Sensor Tools,1,1,50.0,https://udvabony.com/product/rice-cooker-thermostat-temperature-sensor/,Round Rice Cooker Thermostat Temperature Sensor Rice Cooker Magnetic Steel Temperature Limiter Auto Electric Rice Cooker Temperature Limiter Thermostat Sensor Tools,,,,,,,,,
FCPF20N65 Transistor IC FQPF20N65C IC 20N65 Transistor IC 20A 650V 20N65 Transistor Silicon N-Channel Power MOSFET Transistor 3 Pin Leads TO-220F 20N65 MOSFET,1,1,70.0,https://udvabony.com/product/fcpf20n65-ic-fqpf20n65c-20n65-ic-to-220/,FCPF20N65 Transistor IC FQPF20N65C IC 20N65 Transistor IC 20A 650V 20N65 Transistor Silicon N-Channel Power MOSFET Transistor 3 Pin Leads TO-220F 20N65 MOSFET,,,,,,,,,
Driver With 100W WHITE LED Light Bulbs 100W LED With 100W Driver 100W White Light Bulbs 140mm 212Pcs White SMD LED Light Board LED Light Plate SMD LED Light 100W,1,1,230.0,https://udvabony.com/product/100w-white-color-direct-ac-220v-led-with/,Driver With 100W WHITE LED Light Bulbs 100W LED With 100W Driver 100W White Light Bulbs 140mm 212Pcs White SMD LED Light Board LED Light Plate SMD LED Light 100W,,,,,,,,,
Type-C QC AFC PD2.0 PD3.0 To DC Fast Charge Decoy Trigger Polling Detector USB-PD Notebook Power Supply Module Adapters Support 5V 9V 12V 15V 20V Fixed Voltage Output 65W Circuit,1,1,120.0,https://udvabony.com/product/type-c-qc-afc-pd3-0-dc-fast-charge-decoy/,Type-C QC AFC PD2.0 PD3.0 To DC Fast Charge Decoy Trigger Polling Detector USB-PD Notebook Power Supply Module Adapters Support 5V 9V 12V 15V 20V Fixed Voltage Output 65W Circuit,,,,,,,,,
PWM Stepper Motor Driver Controller 12V-24V Stepper Motor Pulse PWM Signal Generate Module Adapters Motor Speed Controller Frequency Direction Control Motor Controller,2,2,399.0,https://udvabony.com/product/pwm-stepper-motor-driver-controller-12v-24v/,PWM Stepper Motor Driver Controller 12V-24V Stepper Motor Pulse PWM Signal Generate Module Adapters Motor Speed Controller Frequency Direction Control Motor Controller,,,,,,,530.0,https://electronics.com.bd/dc-12v-24v-pulse-signal-generator-stepper-motor,DC 12V 24V Pulse Signal Generator for Stepper Motor Driver Controller Speed Regulator
Original IC IXYS CLA50E1200HB IGBT 1200V 50A IGBT High Efficiency CLA50E1200HB IC TO-247 SCR Triode Power Transistor CLA50E1200HB Thyristor 3 Pin Leads,1,1,699.0,https://udvabony.com/product/orginal-ixys-cla50e1200hb-1200v-50a-80ma-high/,Original IC IXYS CLA50E1200HB IGBT 1200V 50A IGBT High Efficiency CLA50E1200HB IC TO-247 SCR Triode Power Transistor CLA50E1200HB Thyristor 3 Pin Leads,,,,,,,,,
IXTK82N25P IGBT IXYS 82N25P IC 82A 250V IGBT TO-3P 82A IGBT Switching Power N Channel Transistor IXTK82N25P MOSFET IGBT,1,1,520.0,https://udvabony.com/product/ixtk82n25p-82a-250v-to-3p-igbt-switchin/,IXTK82N25P IGBT IXYS 82N25P IC 82A 250V IGBT TO-3P 82A IGBT Switching Power N Channel Transistor IXTK82N25P MOSFET IGBT,,,,,,,,,
SMD OP177G IC Ultra Precision Operational Amplifier OPAMP OP177G OPAMP Integrated Circuit 8 Pin Leads Dual In Line Package SMD Chip,1,1,120.0,https://udvabony.com/product/smd-op177-op-177-ultra-precision-operational/,SMD OP177G IC Ultra Precision Operational Amplifier OPAMP OP177G OPAMP Integrated Circuit 8 Pin Leads Dual In Line Package SMD Chip,,,,,,,,,
ITA10N65R IC 10N65 MOSFET ITA10N65R 650V 10A MOSFET IC TO-220 Package 3 Pin Leads MOSFET 10N65R NPN Transistor,1,1,80.0,https://udvabony.com/product/ita10n65r-10n65r-ic-mosfet-10n65-650v-10a/,ITA10N65R IC 10N65 MOSFET ITA10N65R 650V 10A MOSFET IC TO-220 Package 3 Pin Leads MOSFET 10N65R NPN Transistor,,,,,,,,,
25gm ROSIN SOLDERING FLUX 25gm Solder Welding Rosin Flux Carton Solder High Purity Durability Solid Grease Rosin Soldering Flux Paste Soldering Tools,1,1,25.0,https://udvabony.com/product/rosin-soldering-flux-25gm-solder-welding/,25gm ROSIN SOLDERING FLUX 25gm Solder Welding Rosin Flux Carton Solder High Purity Durability Solid Grease Rosin Soldering Flux Paste Soldering Tools,,,,,,,,,
W5500 Ethernet Network Module SPI Interface Ethernet IP Protocol Compatible WIZ820Io For Arduino W5500 Network Module Adapters,1,1,599.0,https://udvabony.com/product/w5500-ethernet-network-module-spi-interface/,W5500 Ethernet Network Module SPI Interface Ethernet IP Protocol Compatible WIZ820Io For Arduino W5500 Network Module Adapters,,,,,,,,,
Vehicle Car 12V 24V 220V 35W Digital Amplifier Board Hi Fi Base Amplifiers UTC2009 TDA2009 Subwoofer Amplifier Home Speaker With Remote Control Car Audio Amplifiers,1,1,850.0,https://udvabony.com/product/12v-24v-220v-amplifier-hi-fi-base-amplifiers/,Vehicle Car 12V 24V 220V 35W Digital Amplifier Board Hi Fi Base Amplifiers UTC2009 TDA2009 Subwoofer Amplifier Home Speaker With Remote Control Car Audio Amplifiers,,,,,,,,,
502MT Amplifier Board Bluetooth 5.0 Subwoofer Amplifier Circuit 2 Channel High Power Audio Stereo Amplifier Board AUX US Plug Digital HiFi Amplifier Module 50W+50W Speaker,2,2,589.0,https://udvabony.com/product/502mt-amplifier-bluetooth-amplifier-circuit/,502MT Amplifier Board Bluetooth 5.0 Subwoofer Amplifier Circuit 2 Channel High Power Audio Stereo Amplifier Board AUX US Plug Digital HiFi Amplifier Module 50W+50W Speaker,,,,750.0,https://makersbd.com/product/zk-502l-50wx2-digital-bluetooth-audio-amplifier-mini-bluetooth-5.0-wireless-audio-digital-power-amplifier-stereo-board-73,ZK-502L 50Wx2 Class-D Bluetooth 5.0 Audio Amplifier Stereo board from Wuzhi Fact...,,,
130KG Pressure Sensor Load Cell Amplifier Single Point Aluminum Alloy Pressure Weight Measurement Sensor 130kg Capacity For Electronic Scale Tools With 1 Gauge Cables,1,2,499.0,https://udvabony.com/product/70kg-pressure-sensor-load-cell-amplifier/,130KG Load Cell Sensor Amplifier for Weighing Scales,,,,,,,,,
Mini AKISD0202 INGCO 2 In 1 Screwdriver Set Standard Star Screwdriver PH2 & Flat Minus SL6 Screwdriver Non Slip Grip Screwdriver Magnetic Tip Cross & Flat Head Screwdrivers,1,2,220.0,https://udvabony.com/product/akisd0202-ingco-2-in-1-screwdriver-ph2-sl6/,Mini AKISD0202 INGCO 2 In 1 Screwdriver Set Standard Star Screwdriver PH2 & Flat Minus SL6 Screwdriver Non Slip Grip Screwdriver Magnetic Tip Cross & Flat Head Screwdrivers,,,,,,,,,
1 Channel 5V Module Solid State Relay High Level Trigger DC-AC PCB SSR In 5VDC Out 240V AC 2A,2,2,460.0,https://udvabony.com/product/1-channel-5v-module-solid-state-relay-high/,1 Channel 5V Module Solid State Relay High Level Trigger DC-AC PCB SSR In 5VDC Out 240V AC 2A,,,,,,,270.0,https://electronics.com.bd/5v-1-channel-ssr,5V 1-Channel SSR Solid-State Relay Module 2A 240V for Arduino/ESP
Heavy Duty DC 12V 24V Gear Motor Reversible High Torque Turbo Worm Metal Reduction Motor Use 555 DC Motor Powerpoints Switches & Savers,1,1,1349.0,https://udvabony.com/product/heavy-duty-dc-12v-24v-gear-motor/,Heavy Duty DC 12V 24V Gear Motor Reversible High Torque Turbo Worm Metal Reduction Motor Use 555 DC Motor Powerpoints Switches & Savers,,,,,,,,,
Stermay HT-196 Electric Air Pump AC 240V Air Pump For Inflatable Deflate Air Bed Boats Bag Mattress Sofa 150W With 3 Nozzles Electric Air Pumper HT-196 Portable Air Pump,1,1,590.0,https://udvabony.com/product/ht-196-electric-air-pump-240v-air-pump-sofa/,Stermay HT-196 Electric Air Pump AC 240V Air Pump For Inflatable Deflate Air Bed Boats Bag Mattress Sofa 150W With 3 Nozzles Electric Air Pumper HT-196 Portable Air Pump,,,,,,,,,
Multi-functional RT809F High-Speed ISP USB BIOS Burner Programmer Adapter Intelligent Programmer Read-Write 16Pin IC Socket,1,1,6900.0,https://udvabony.com/product/rt809f-high-speed-isp-usb-bios-burner/,Multi-functional RT809F High-Speed ISP USB BIOS Burner Programmer Adapter Intelligent Programmer Read-Write 16Pin IC Socket,,,,,,,,,
4 Wire Cables 878D+ 858D Hot Air Gun Heating Element 858 852D+ 8786D 995D 853D 853AAA 909D 8586 BGA Air Gun SMD Rework Soldering Station Ceramic Heating Element Heater Coil,1,1,199.0,https://udvabony.com/product/858-852d-8786d-hot-air-gun-heating-element/,4 Wire Cables 878D+ 858D Hot Air Gun Heating Element 858 852D+ 8786D 995D 853D 853AAA 909D 8586 BGA Air Gun SMD Rework Soldering Station Ceramic Heating Element Heater Coil,,,,,,,,,
4 Wire Cables 850 852 952 Hot Air Gun Heating Element For 850A++ 852A++ 738H 768 888A 968A+ 2702A 2703A+ Air Gun SMD Rework Soldering Station Ceramic Heating Element Heater Coil,1,1,120.0,https://udvabony.com/product/4-wire-cables-hot-air-gun-heating-element/,4 Wire Cables 850 852 952 Hot Air Gun Heating Element For 850A++ 852A++ 738H 768 888A 968A+ 2702A 2703A+ Air Gun SMD Rework Soldering Station Ceramic Heating Element Heater Coil,,,,,,,,,
SV5.5-6S 3 RM YELLOW Insulated Fork Wire Connector Terminal For 12-10 AWG Wire 5.5-6S U-Type Crimp Insulated Fork Spade Terminals Quick Splice Wire Battery Cable Ends Cables Connectors,1,2,4.0,https://udvabony.com/product/sv5-5-6s-red-fork-wire-connector-12-10-awg/,SV5.5-6S 3 RM RED Insulated Fork Wire Connector Terminal For 12-10 AWG Wire 5.5-6S U-Type Crimp Insulated Fork Spade Terminals Quick Splice Wire Battery Cable Ends Cables Connectors,,,,,,,,,
High Voltage Microwave Oven Fuse 6x40mm 5KV 0.75A 750mAh Axial Glass Fuse Tubes Pack,1,1,20.0,https://udvabony.com/product/microwave-oven-fuse-6x40mm-5kv-0-8a-800ma/,High Voltage Microwave Oven Fuse 6x40mm 5KV 0.75A 750mAh Axial Glass Fuse Tubes Pack,,,,,,,,,
SV1.25-4S 1.5 RM YELLOW Insulated Fork Wire Connector Terminal For 22-16 AWG Wire 1.25-4S U-Type Crimp Insulated Fork Spade Terminals Quick Splice Wire Battery Cable Ends Cables Connectors,1,4,2.0,https://udvabony.com/product/sv1-25-4s-red-fork-wire-connector-22-16-awg/,SV1.25-4S 1.5 RM RED Insulated Fork Wire Connector Terminal For 22-16 AWG Wire 1.25-4S U-Type Crimp Insulated Fork Spade Terminals Quick Splice Wire Battery Cable Ends Cables Connectors,,,,,,,,,
YELLOW E1508 PVC Insulated Wire Terminals Bootlace Ferrules For 1.5mm2 16 AWG Wire 8mm of Pin Length 1.5 RM Cables E1508 Copper AWG 16 Wire Crimp Insulated Cord Pin End Ferrules Terminal,1,6,1.5,https://udvabony.com/product/red-e1508-pvc-insulated-wire-terminals-16-awg/,RED E1508 PVC Insulated Wire Terminals Bootlace Ferrules For 1.5mm2 16 AWG Wire 8mm of Pin Length 1.5 RM Cables E1508 Copper AWG 16 Wire Crimp Insulated Cord Pin End Ferrules Terminal,,,,,,,,,
LC863532C-55K9 863532 CMOS 8-Bit Color TV Micro Controller IC DIP36 For Samsung TV,1,1,220.0,https://udvabony.com/product/lc863532c-55k9-863532-cmos-8-bit-color-tv/,LC863532C-55K9 863532 CMOS 8-Bit Color TV Micro Controller IC DIP36 For Samsung TV,,,,,,,,,
LC66508B 66508 SANYO 4 Bit DIP-64 CMOS Single Chip Microcontroller IC,1,1,750.0,https://udvabony.com/product/lc66508b-66508-sanyo-4-bit-dip-64-cmos-single/,LC66508B 66508 SANYO 4 Bit DIP-64 CMOS Single Chip Microcontroller IC,,,,,,,,,
19mm Momentary Latching 1no1nc/2no2nc Switch With LED Light SPDT 5A 250VAC 5Pin Terminal Waterproof Push Button Switch For Left,1,1,160.0,https://udvabony.com/product/19mm-momentary-latching-1no1nc-2no2nc-switch/,19mm Momentary Latching 1no1nc/2no2nc Switch With LED Light SPDT 5A 250VAC 5Pin Terminal Waterproof Push Button Switch For Left,,,,,,,,,
5V 4A SMPS 20W Switching Mode LED Power Supply Adapters Charger SMPS,1,1,399.0,https://udvabony.com/product/5v-4amp-smps-ac-220v-to-dc-5v-4a-20w-switching-mode-led-power-supply-adapters-charger-smps-for-industrial-electronic-project-3d-printers-cnc-machine/,5V 4A SMPS 20W Switching Mode LED Power Supply Adapters Charger SMPS,,,,,,,,,
1Pcs- Silicone Male To Female Jumper Wires Cables,1,2,10.0,https://udvabony.com/product/silicone-jumper-wires-male-to-female-1-pcs-ribbon-set-connecting-wire-17-5cm-breadboard-friendly-arduino-raspberry-pi-electronics-projects-prototyping-diy/,1Pcs- Silicone Male To Female Jumper Wires Cables,,,,,,,,,
MOV 102 15KV Metal Oxide Varistor High Voltage Surge,1,2,12.0,https://udvabony.com/product/mov-102-3kv-3000v-metal-oxide-varistor-1000pf-1nf-zov-metal-oxide-veristor-3kv-2-pin-leads-power-resistor/,MOV 102 3KV Metal Oxide Varistor,,,,,,,,,
27mm Hex Spacer Female To Female,1,1,25.0,https://udvabony.com/product/27mm-hex-spacer-female-to-female/,27mm Hex Spacer Female To Female,,,,,,,,,
12V Battery Incubator AC DC Line Changer Controller Circuit,1,1,240.0,https://udvabony.com/product/12v-battery-incubator-ac-dc-controller/,12V Battery Incubator AC DC Line Changer Controller Circuit,,,,,,,,,
"3.7V 10000 mAh Lithium Polymer Battery Size 110x60x12mm – High-Capacity Rechargeable Power Cell for Power Bank, DIY Projects & More",2,5,189.0,https://udvabony.com/product/1704781000mah-3-7v-li-ion-battery-40x30x8mm/,1000mAh 3.7V Li-ion Battery 40x30x8mm Rechargeable Cell,,,,,,,290.0,https://electronics.com.bd/3-7v-1s-500mah-lithium-polymer-ion-rechargeable-battery-6x45x25mm,3.7V 1S 500MAH LITHIUM POLYMER ION RECHARGEABLE BATTERY 6 x 45 x 25mm
XYSLDJ Stepper Motor XY42STH40-1004A,1,1,850.0,https://udvabony.com/product/xysldj-stepper-motor-xy42sth40-1004a/,XYSLDJ Stepper Motor XY42STH40-1004A,,,,,,,,,
40W CA-888 12-18V 9-28 Inch LCD Universal Power Supply Board Module Switch Tube 300V for LCD Display TV Maintenance,1,1,99.0,https://udvabony.com/product/40w-ca-888-12-18v-9-28-inch-lcd-universal-power-supply-board-module-switch-tube-300v-for-lcd-display-tv-maintenance/,40W CA-888 12-18V 9-28 Inch LCD Universal Power Supply Board Module Switch Tube 300V for LCD Display TV Maintenance,,,,,,,,,
DB37 MALE & FEMALE 2 Rows 37 Pin VGA Plug Connector With Plastic Shell,1,1,279.0,https://udvabony.com/product/db37-male-female-2-rows-37-pin-vga-plug-connector-with-plastic-shell/,DB37 MALE & FEMALE 2 Rows 37 Pin VGA Plug Connector With Plastic Shell,,,,,,,,,
RHRP30120 30120 Fast Recovery Diode 30A 1200V TO-220,1,1,50.0,https://udvabony.com/product/rhrp30120-30120-fast-recovery-diode-30a-1200v-to-220/,RHRP30120 30120 Fast Recovery Diode 30A 1200V TO-220,,,,,,,,,
50W DC 36V-40V WHITE Color COB LED Light,1,1,99.0,https://udvabony.com/product/50w-dc-36v-40v-white-color-cob-led-light/,50W DC 36V-40V WHITE Color COB LED Light,,,,,,,,,
100W DIRECT AC 220V LED Light Long 11.5 Inch,1,1,170.0,https://udvabony.com/product/100w-direct-ac-220v-led-light-long-11-5-inch/,100W DIRECT AC 220V LED Light Long 11.5 Inch,,,,,,,,,
BT152 600V 20A TO-220 Thyristors SCR Transistor,1,1,49.0,https://udvabony.com/product/bt152-600v-20a-to-220-thyristors-scr-transistor/,BT152 600V 20A TO-220 Thyristors SCR Transistor,,,,,,,,,
MOSFET 20N60C3 20A 600V Transistor TO-247,1,1,199.0,https://udvabony.com/product/mosfet-20n60c3-transistor-to-247/,MOSFET 20N60C3 20A 600V Transistor TO-247,,,,,,,,,
JH 704 China Paste 70gm For Tv,1,1,99.0,https://udvabony.com/product/jh-704-china-paste-70gm-for-tv/,JH 704 China Paste 70gm For Tv,,,,,,,,,
25mm Width 1mm Thickness 3M- 1 Inch Double Side Nano tape,1,2,150.0,https://udvabony.com/product/18mm-width-1mm-thickness-nano-tape/,18mm Width Clear Double Side 3M Nano Tape,,,,,,,,,
Power Analyzer 200A 5V-60V High Precision Watt Meter,1,1,999.0,https://udvabony.com/product/200a-5v-60v-high-precision-watt-meter-power-analyzer/,Power Analyzer 200A 5V-60V High Precision Watt Meter,,,,,,,,,
Motorcycle Helmet Lock Durable Waterproof Portable Helmet Lock,1,1,380.0,https://udvabony.com/product/motorcycle-helmet-lock/,Motorcycle Helmet Lock Durable Waterproof Portable Helmet Lock,,,,,,,,,
385 Trimmer Shaving Motor 3.7V 4.2V,1,1,170.0,https://udvabony.com/product/385-trimmer-shaving-motor-3-7v-4-2v/,385 Trimmer Shaving Motor 3.7V 4.2V,,,,,,,,,
Small Motorcycle Helmet Lock Durable Waterproof Portable Helmet Lock,1,1,339.0,https://udvabony.com/product/motorcycle-helmet-security-lock/,Small Motorcycle Helmet Lock Durable Waterproof Portable Helmet Lock,,,,,,,,,
IRF5305 31A 55V P-Channel Power MOSFET TO-220,1,1,169.0,https://udvabony.com/product/irf5305-31a-55v-p-channel-power-mosfet-to-220/,IRF5305 31A 55V P-Channel Power MOSFET TO-220,,,,,,,,,
IRF9530 12A 100V P-Channel Power MOSFET TO-220,1,1,80.0,https://udvabony.com/product/irf9530-12a-100v-p-channel-power-mosfet-to-220/,IRF9530 12A 100V P-Channel Power MOSFET TO-220,,,,,,,,,
2 In 1 Soldering Flux Paste138℃ And BGA Soldering Ball Paste,1,1,439.0,https://udvabony.com/product/2-in-1-soldering-paste/,2 In 1 Soldering Flux Paste138℃ And BGA Soldering Ball Paste,,,,,,,,,
Soldering Iron Head Handle Replacement Elements For Handle Only,1,1,79.0,https://udvabony.com/product/soldering-iron-head-handle/,Soldering Iron Head Handle Replacement Elements For Handle Only,,,,,,,,,
HD-57TNA01 7.8V 1.5A AC DC Power Circuit For Charger Fan,1,1,190.0,https://udvabony.com/product/hd-57tna01-7-8v-1-5a-ac-dc-power-circuit-for-charger-fan/,HD-57TNA01 7.8V 1.5A AC DC Power Circuit For Charger Fan,,,,,,,,,
6Pin IC Base,1,1,4.0,https://udvabony.com/product/6pin-ic-base/,6Pin IC Base,,,,,,,,,
QY602-101N T125 Water Proof Black Round Boat Rocker Switch,1,1,50.0,https://udvabony.com/product/qy602-101n-t125-water-proof-black-round-boat-rocker-switch-6a-250v-ac-3-pins-3-position-on-off-on-ac-spdt-car-boat-rocker-switch/,QY602-101N T125 Water Proof Black Round Boat Rocker Switch,,,,,,,,,
Neon Indicator Bulbs AC 220V 5x13mm Bright Red Signs,1,1,6.0,https://udvabony.com/product/neon-indicator-bulbs-ac-220v-5x13mm-bright-red-signs-light-neon-light-bulbs-neon-indicator-lamp-led-bulbs-2-pin-for-electrical-appliances/,Neon Indicator Bulbs AC 220V 5x13mm Bright Red Signs,,,,,,,,,
DUAL Pipes BH 310 Micro AIR Pumps DC 3.7-4V Air Pump,1,1,129.0,https://udvabony.com/product/dual-pipes-air-pumps-motor/,DUAL Pipes BH 310 Micro AIR Pumps DC 3.7-4V Air Pump,,,,,,,,,
Power Cable AC 220v 500w 3 Pin 1.5M Length With 13A Fuse Power Cord Cables,1,3,119.0,https://udvabony.com/product/power-cable-ac-220v-500w-3-pin-1-5m-length-13a-power-cord-cables/,Power Cable AC 220v 500w 3 Pin 1.5M Length 13A Power Cord Cables,,,,,,,,,
30Pcs Set Diamond Engraver Polishing Grinding Head Rotary Tool Drilling Bits,1,1,699.0,https://udvabony.com/product/30pcs-set-diamond-engraver-polishing-grinding-head-rotary-tool-drilling-bits/,30Pcs Set Diamond Engraver Polishing Grinding Head Rotary Tool Drilling Bits,,,,,,,,,
RJ45 Network Ethernet 8Pin S08P Female Socket Connectors PCB Mount,1,1,40.0,https://udvabony.com/product/rj45-network-ethernet-8pin-s08p-female-socket-connectors-pcb-mount/,RJ45 Network Ethernet 8Pin S08P Female Socket Connectors PCB Mount,,,,,,,,,
NRVS28-B103 2W 10K 3Pin Welding Machine Potentiometer,1,4,140.0,https://udvabony.com/product/rvs28-b103-2w-1k-6pin-welding-machine-potentiometer/,RVS28-B103 2W 10K 6Pin Welding Machine Potentiometer,,,,,,,,,
74194 IC 74HC194,1,1,45.0,https://udvabony.com/product/74194-ic-74hc194/,74194 IC 74HC194,,,,,,,,,
E205 Walton Charger Fan Circuit AC DC Rechargeable Fan Board,1,1,550.0,https://udvabony.com/product/wal-ton-charger-fan-circuit/,E205 Walton Charger Fan Circuit AC DC Rechargeable Fan Board,,,,,,,,,
